Time,Taxon,Replicate,Oxygen
135.05,Herbaspirillum,R1,4.79
136.05,Herbaspirillum,R1,4.78
137.05,Herbaspirillum,R1,4.75
138.05,Herbaspirillum,R1,4.71
139.05,Herbaspirillum,R1,4.69
140.05,Herbaspirillum,R1,4.65
141.05,Herbaspirillum,R1,4.63
142.05,Herbaspirillum,R1,4.6
143.05,Herbaspirillum,R1,4.57
144.05,Herbaspirillum,R1,4.53
145.05,Herbaspirillum,R1,4.51
146.05,Herbaspirillum,R1,4.48
147.05,Herbaspirillum,R1,4.45
148.05,Herbaspirillum,R1,4.42
149.05,Herbaspirillum,R1,4.38
150.05,Herbaspirillum,R1,4.34
151.05,Herbaspirillum,R1,4.31
152.05,Herbaspirillum,R1,4.28
153.05,Herbaspirillum,R1,4.24
154.05,Herbaspirillum,R1,4.19
155.05,Herbaspirillum,R1,4.16
156.05,Herbaspirillum,R1,4.12
157.05,Herbaspirillum,R1,4.08
158.05,Herbaspirillum,R1,4.04
159.05,Herbaspirillum,R1,4
160.05,Herbaspirillum,R1,3.97
161.05,Herbaspirillum,R1,3.93
162.05,Herbaspirillum,R1,3.88
163.05,Herbaspirillum,R1,3.83
164.05,Herbaspirillum,R1,3.8
165.05,Herbaspirillum,R1,3.74
166.05,Herbaspirillum,R1,3.7
167.05,Herbaspirillum,R1,3.66
168.05,Herbaspirillum,R1,3.61
169.05,Herbaspirillum,R1,3.57
170.05,Herbaspirillum,R1,3.51
171.05,Herbaspirillum,R1,3.46
172.05,Herbaspirillum,R1,3.41
173.05,Herbaspirillum,R1,3.35
174.05,Herbaspirillum,R1,3.31
175.05,Herbaspirillum,R1,3.24
176.05,Herbaspirillum,R1,3.19
177.05,Herbaspirillum,R1,3.14
178.05,Herbaspirillum,R1,3.07
179.05,Herbaspirillum,R1,3.01
180.05,Herbaspirillum,R1,2.96
181.05,Herbaspirillum,R1,2.9
182.05,Herbaspirillum,R1,2.84
183.05,Herbaspirillum,R1,2.77
184.05,Herbaspirillum,R1,2.7
185.05,Herbaspirillum,R1,2.63
186.05,Herbaspirillum,R1,2.58
187.05,Herbaspirillum,R1,2.52
188.05,Herbaspirillum,R1,2.45
189.05,Herbaspirillum,R1,2.36
190.05,Herbaspirillum,R1,2.3
191.05,Herbaspirillum,R1,2.22
192.05,Herbaspirillum,R1,2.15
193.05,Herbaspirillum,R1,2.08
194.05,Herbaspirillum,R1,1.99
195.05,Herbaspirillum,R1,1.93
196.05,Herbaspirillum,R1,1.84
197.05,Herbaspirillum,R1,1.76
0.03,Acinetobacter,R2,4.85
1.03,Acinetobacter,R2,4.81
2.03,Acinetobacter,R2,4.84
3.03,Acinetobacter,R2,4.88
4.03,Acinetobacter,R2,4.94
5.03,Acinetobacter,R2,4.97
6.03,Acinetobacter,R2,5.02
7.03,Acinetobacter,R2,5.07
8.03,Acinetobacter,R2,5.11
9.03,Acinetobacter,R2,5.16
10.03,Acinetobacter,R2,5.21
11.03,Acinetobacter,R2,5.27
12.03,Acinetobacter,R2,5.3
13.03,Acinetobacter,R2,5.33
14.03,Acinetobacter,R2,5.37
15.03,Acinetobacter,R2,5.41
16.03,Acinetobacter,R2,5.44
17.03,Acinetobacter,R2,5.48
18.03,Acinetobacter,R2,5.49
19.03,Acinetobacter,R2,5.52
20.03,Acinetobacter,R2,5.57
21.03,Acinetobacter,R2,5.59
22.03,Acinetobacter,R2,5.62
23.03,Acinetobacter,R2,5.65
24.03,Acinetobacter,R2,5.67
25.03,Acinetobacter,R2,5.7
26.03,Acinetobacter,R2,5.72
27.03,Acinetobacter,R2,5.75
28.03,Acinetobacter,R2,5.75
29.03,Acinetobacter,R2,5.78
30.03,Acinetobacter,R2,5.8
31.03,Acinetobacter,R2,5.82
32.03,Acinetobacter,R2,5.83
33.03,Acinetobacter,R2,5.85
34.03,Acinetobacter,R2,5.86
35.03,Acinetobacter,R2,5.88
36.03,Acinetobacter,R2,5.88
37.03,Acinetobacter,R2,5.89
38.03,Acinetobacter,R2,5.91
39.03,Acinetobacter,R2,5.91
40.03,Acinetobacter,R2,5.92
41.03,Acinetobacter,R2,5.93
42.03,Acinetobacter,R2,5.93
43.03,Acinetobacter,R2,5.95
44.03,Acinetobacter,R2,5.96
45.03,Acinetobacter,R2,5.95
46.03,Acinetobacter,R2,5.94
47.03,Acinetobacter,R2,5.94
48.03,Acinetobacter,R2,5.91
49.03,Acinetobacter,R2,5.9
50.05,Acinetobacter,R2,5.9
51.05,Acinetobacter,R2,5.87
52.05,Acinetobacter,R2,5.86
53.05,Acinetobacter,R2,5.84
54.05,Acinetobacter,R2,5.83
55.05,Acinetobacter,R2,5.82
56.05,Acinetobacter,R2,5.8
57.05,Acinetobacter,R2,5.79
58.05,Acinetobacter,R2,5.76
59.05,Acinetobacter,R2,5.77
60.05,Acinetobacter,R2,5.74
61.05,Acinetobacter,R2,5.74
62.05,Acinetobacter,R2,5.72
63.05,Acinetobacter,R2,5.7
64.05,Acinetobacter,R2,5.69
65.05,Acinetobacter,R2,5.67
66.05,Acinetobacter,R2,5.66
67.05,Acinetobacter,R2,5.64
68.05,Acinetobacter,R2,5.62
69.05,Acinetobacter,R2,5.6
70.05,Acinetobacter,R2,5.59
71.05,Acinetobacter,R2,5.57
72.05,Acinetobacter,R2,5.56
73.05,Acinetobacter,R2,5.55
74.05,Acinetobacter,R2,5.51
75.05,Acinetobacter,R2,5.49
76.05,Acinetobacter,R2,5.48
77.05,Acinetobacter,R2,5.47
78.05,Acinetobacter,R2,5.45
79.05,Acinetobacter,R2,5.42
80.05,Acinetobacter,R2,5.41
81.05,Acinetobacter,R2,5.39
82.05,Acinetobacter,R2,5.38
83.05,Acinetobacter,R2,5.35
84.05,Acinetobacter,R2,5.33
85.05,Acinetobacter,R2,5.3
86.05,Acinetobacter,R2,5.28
87.05,Acinetobacter,R2,5.26
88.05,Acinetobacter,R2,5.24
89.05,Acinetobacter,R2,5.23
90.05,Acinetobacter,R2,5.19
91.05,Acinetobacter,R2,5.17
92.05,Acinetobacter,R2,5.15
93.05,Acinetobacter,R2,5.12
94.05,Acinetobacter,R2,5.1
95.05,Acinetobacter,R2,5.09
96.05,Acinetobacter,R2,5.04
97.05,Acinetobacter,R2,5.03
98.05,Acinetobacter,R2,5
99.05,Acinetobacter,R2,4.97
100.05,Acinetobacter,R2,4.95
101.05,Acinetobacter,R2,4.93
102.05,Acinetobacter,R2,4.89
103.05,Acinetobacter,R2,4.88
104.05,Acinetobacter,R2,4.85
105.05,Acinetobacter,R2,4.82
106.05,Acinetobacter,R2,4.79
107.05,Acinetobacter,R2,4.77
108.05,Acinetobacter,R2,4.73
109.05,Acinetobacter,R2,4.72
110.05,Acinetobacter,R2,4.67
111.05,Acinetobacter,R2,4.65
112.05,Acinetobacter,R2,4.6
113.05,Acinetobacter,R2,4.57
114.05,Acinetobacter,R2,4.54
115.05,Acinetobacter,R2,4.52
116.05,Acinetobacter,R2,4.48
117.05,Acinetobacter,R2,4.46
118.05,Acinetobacter,R2,4.43
119.05,Acinetobacter,R2,4.4
120.05,Acinetobacter,R2,4.35
121.05,Acinetobacter,R2,4.31
122.05,Acinetobacter,R2,4.27
123.05,Acinetobacter,R2,4.26
124.05,Acinetobacter,R2,4.22
125.05,Acinetobacter,R2,4.17
126.05,Acinetobacter,R2,4.14
127.05,Acinetobacter,R2,4.1
128.05,Acinetobacter,R2,4.07
129.05,Acinetobacter,R2,4.02
130.05,Acinetobacter,R2,3.98
131.05,Acinetobacter,R2,3.94
132.05,Acinetobacter,R2,3.9
133.05,Acinetobacter,R2,3.85
134.05,Acinetobacter,R2,3.83
135.05,Acinetobacter,R2,3.77
136.05,Acinetobacter,R2,3.74
137.05,Acinetobacter,R2,3.7
138.05,Acinetobacter,R2,3.65
139.05,Acinetobacter,R2,3.58
140.05,Acinetobacter,R2,3.55
141.05,Acinetobacter,R2,3.51
142.05,Acinetobacter,R2,3.46
143.05,Acinetobacter,R2,3.41
144.05,Acinetobacter,R2,3.36
145.05,Acinetobacter,R2,3.3
146.05,Acinetobacter,R2,3.26
147.05,Acinetobacter,R2,3.21
148.05,Acinetobacter,R2,3.15
149.05,Acinetobacter,R2,3.1
150.05,Acinetobacter,R2,3.05
151.05,Acinetobacter,R2,3.01
152.05,Acinetobacter,R2,2.96
153.05,Acinetobacter,R2,2.89
154.05,Acinetobacter,R2,2.84
155.05,Acinetobacter,R2,2.78
156.05,Acinetobacter,R2,2.73
157.05,Acinetobacter,R2,2.66
158.05,Acinetobacter,R2,2.6
159.05,Acinetobacter,R2,2.56
160.05,Acinetobacter,R2,2.5
161.05,Acinetobacter,R2,2.44
162.05,Acinetobacter,R2,2.37
163.05,Acinetobacter,R2,2.31
164.05,Acinetobacter,R2,2.23
165.05,Acinetobacter,R2,2.18
166.05,Acinetobacter,R2,2.11
167.05,Acinetobacter,R2,2.04
168.05,Acinetobacter,R2,1.97
169.05,Acinetobacter,R2,1.9
170.05,Acinetobacter,R2,1.83
171.05,Acinetobacter,R2,1.75
172.05,Acinetobacter,R2,1.67
173.05,Acinetobacter,R2,1.61
174.05,Acinetobacter,R2,1.55
175.05,Acinetobacter,R2,1.47
176.05,Acinetobacter,R2,1.4
177.05,Acinetobacter,R2,1.31
178.05,Acinetobacter,R2,1.22
179.05,Acinetobacter,R2,1.15
180.05,Acinetobacter,R2,1.09
181.05,Acinetobacter,R2,1.02
182.05,Acinetobacter,R2,0.91
183.05,Acinetobacter,R2,0.83
184.05,Acinetobacter,R2,0.74
185.05,Acinetobacter,R2,0.64
186.05,Acinetobacter,R2,0.58
187.05,Acinetobacter,R2,0.49
188.05,Acinetobacter,R2,0.4
189.05,Acinetobacter,R2,0.3
190.05,Acinetobacter,R2,0.25
191.05,Acinetobacter,R2,0.21
192.05,Acinetobacter,R2,0.17
193.05,Acinetobacter,R2,0.16
194.05,Acinetobacter,R2,0.15
195.05,Acinetobacter,R2,0.13
196.05,Acinetobacter,R2,0.13
197.05,Acinetobacter,R2,0.12
0.03,Aeromonas_B,R2,4.6
1.03,Aeromonas_B,R2,4.59
2.03,Aeromonas_B,R2,4.64
3.03,Aeromonas_B,R2,4.7
4.03,Aeromonas_B,R2,4.76
5.03,Aeromonas_B,R2,4.83
6.03,Aeromonas_B,R2,4.89
7.03,Aeromonas_B,R2,4.95
8.03,Aeromonas_B,R2,5
9.03,Aeromonas_B,R2,5.06
10.03,Aeromonas_B,R2,5.11
11.03,Aeromonas_B,R2,5.16
12.03,Aeromonas_B,R2,5.21
13.03,Aeromonas_B,R2,5.25
14.03,Aeromonas_B,R2,5.31
15.03,Aeromonas_B,R2,5.34
16.03,Aeromonas_B,R2,5.38
17.03,Aeromonas_B,R2,5.42
18.03,Aeromonas_B,R2,5.45
19.03,Aeromonas_B,R2,5.48
20.03,Aeromonas_B,R2,5.5
21.03,Aeromonas_B,R2,5.53
22.03,Aeromonas_B,R2,5.57
23.03,Aeromonas_B,R2,5.6
24.03,Aeromonas_B,R2,5.61
25.03,Aeromonas_B,R2,5.63
26.03,Aeromonas_B,R2,5.66
27.03,Aeromonas_B,R2,5.67
28.03,Aeromonas_B,R2,5.69
29.03,Aeromonas_B,R2,5.71
30.03,Aeromonas_B,R2,5.72
31.03,Aeromonas_B,R2,5.73
32.03,Aeromonas_B,R2,5.74
33.03,Aeromonas_B,R2,5.75
34.03,Aeromonas_B,R2,5.77
35.03,Aeromonas_B,R2,5.78
36.03,Aeromonas_B,R2,5.79
37.03,Aeromonas_B,R2,5.8
38.03,Aeromonas_B,R2,5.8
39.03,Aeromonas_B,R2,5.81
40.03,Aeromonas_B,R2,5.82
41.03,Aeromonas_B,R2,5.83
42.03,Aeromonas_B,R2,5.83
43.03,Aeromonas_B,R2,5.83
44.03,Aeromonas_B,R2,5.84
45.03,Aeromonas_B,R2,5.84
46.03,Aeromonas_B,R2,5.84
47.03,Aeromonas_B,R2,5.86
48.03,Aeromonas_B,R2,5.86
49.03,Aeromonas_B,R2,5.84
50.05,Aeromonas_B,R2,5.85
51.05,Aeromonas_B,R2,5.85
52.05,Aeromonas_B,R2,5.84
53.05,Aeromonas_B,R2,5.83
54.05,Aeromonas_B,R2,5.8
55.05,Aeromonas_B,R2,5.84
56.05,Aeromonas_B,R2,5.81
57.05,Aeromonas_B,R2,5.81
58.05,Aeromonas_B,R2,5.79
59.05,Aeromonas_B,R2,5.79
60.05,Aeromonas_B,R2,5.79
61.05,Aeromonas_B,R2,5.79
62.05,Aeromonas_B,R2,5.77
63.05,Aeromonas_B,R2,5.75
64.05,Aeromonas_B,R2,5.75
65.05,Aeromonas_B,R2,5.75
66.05,Aeromonas_B,R2,5.73
67.05,Aeromonas_B,R2,5.73
68.05,Aeromonas_B,R2,5.7
69.05,Aeromonas_B,R2,5.72
70.05,Aeromonas_B,R2,5.69
71.05,Aeromonas_B,R2,5.68
72.05,Aeromonas_B,R2,5.67
73.05,Aeromonas_B,R2,5.66
74.05,Aeromonas_B,R2,5.67
75.05,Aeromonas_B,R2,5.65
76.05,Aeromonas_B,R2,5.64
77.05,Aeromonas_B,R2,5.64
78.05,Aeromonas_B,R2,5.62
79.05,Aeromonas_B,R2,5.62
80.05,Aeromonas_B,R2,5.59
81.05,Aeromonas_B,R2,5.6
82.05,Aeromonas_B,R2,5.57
83.05,Aeromonas_B,R2,5.57
84.05,Aeromonas_B,R2,5.56
85.05,Aeromonas_B,R2,5.53
86.05,Aeromonas_B,R2,5.5
87.05,Aeromonas_B,R2,5.5
88.05,Aeromonas_B,R2,5.49
89.05,Aeromonas_B,R2,5.46
90.05,Aeromonas_B,R2,5.46
91.05,Aeromonas_B,R2,5.45
92.05,Aeromonas_B,R2,5.41
93.05,Aeromonas_B,R2,5.4
94.05,Aeromonas_B,R2,5.39
95.05,Aeromonas_B,R2,5.35
96.05,Aeromonas_B,R2,5.35
97.05,Aeromonas_B,R2,5.32
98.05,Aeromonas_B,R2,5.3
99.05,Aeromonas_B,R2,5.28
100.05,Aeromonas_B,R2,5.26
101.05,Aeromonas_B,R2,5.24
102.05,Aeromonas_B,R2,5.21
103.05,Aeromonas_B,R2,5.19
104.05,Aeromonas_B,R2,5.16
105.05,Aeromonas_B,R2,5.13
106.05,Aeromonas_B,R2,5.1
107.05,Aeromonas_B,R2,5.08
108.05,Aeromonas_B,R2,5.06
109.05,Aeromonas_B,R2,5.02
110.05,Aeromonas_B,R2,5
111.05,Aeromonas_B,R2,4.99
112.05,Aeromonas_B,R2,4.94
113.05,Aeromonas_B,R2,4.9
114.05,Aeromonas_B,R2,4.87
115.05,Aeromonas_B,R2,4.83
116.05,Aeromonas_B,R2,4.81
117.05,Aeromonas_B,R2,4.77
118.05,Aeromonas_B,R2,4.74
119.05,Aeromonas_B,R2,4.71
120.05,Aeromonas_B,R2,4.67
121.05,Aeromonas_B,R2,4.62
122.05,Aeromonas_B,R2,4.59
123.05,Aeromonas_B,R2,4.55
124.05,Aeromonas_B,R2,4.5
125.05,Aeromonas_B,R2,4.46
126.05,Aeromonas_B,R2,4.4
127.05,Aeromonas_B,R2,4.36
128.05,Aeromonas_B,R2,4.31
129.05,Aeromonas_B,R2,4.26
130.05,Aeromonas_B,R2,4.21
131.05,Aeromonas_B,R2,4.17
132.05,Aeromonas_B,R2,4.11
133.05,Aeromonas_B,R2,4.03
134.05,Aeromonas_B,R2,3.98
135.05,Aeromonas_B,R2,3.93
136.05,Aeromonas_B,R2,3.86
137.05,Aeromonas_B,R2,3.81
138.05,Aeromonas_B,R2,3.74
139.05,Aeromonas_B,R2,3.67
140.05,Aeromonas_B,R2,3.6
141.05,Aeromonas_B,R2,3.53
142.05,Aeromonas_B,R2,3.47
143.05,Aeromonas_B,R2,3.38
144.05,Aeromonas_B,R2,3.31
145.05,Aeromonas_B,R2,3.24
146.05,Aeromonas_B,R2,3.15
147.05,Aeromonas_B,R2,3.08
148.05,Aeromonas_B,R2,2.98
149.05,Aeromonas_B,R2,2.9
150.05,Aeromonas_B,R2,2.81
151.05,Aeromonas_B,R2,2.71
152.05,Aeromonas_B,R2,2.61
153.05,Aeromonas_B,R2,2.51
154.05,Aeromonas_B,R2,2.4
155.05,Aeromonas_B,R2,2.3
156.05,Aeromonas_B,R2,2.19
157.05,Aeromonas_B,R2,2.09
158.05,Aeromonas_B,R2,1.98
159.05,Aeromonas_B,R2,1.85
160.05,Aeromonas_B,R2,1.74
161.05,Aeromonas_B,R2,1.6
162.05,Aeromonas_B,R2,1.48
163.05,Aeromonas_B,R2,1.34
164.05,Aeromonas_B,R2,1.21
165.05,Aeromonas_B,R2,1.08
166.05,Aeromonas_B,R2,0.92
167.05,Aeromonas_B,R2,0.78
168.05,Aeromonas_B,R2,0.63
169.05,Aeromonas_B,R2,0.46
170.05,Aeromonas_B,R2,0.3
171.05,Aeromonas_B,R2,0.14
172.05,Aeromonas_B,R2,0.03
173.05,Aeromonas_B,R2,0
174.05,Aeromonas_B,R2,0
175.05,Aeromonas_B,R2,0
176.05,Aeromonas_B,R2,0
177.05,Aeromonas_B,R2,0
178.05,Aeromonas_B,R2,0
179.05,Aeromonas_B,R2,0
180.05,Aeromonas_B,R2,0
181.05,Aeromonas_B,R2,0
182.05,Aeromonas_B,R2,0
183.05,Aeromonas_B,R2,0
184.05,Aeromonas_B,R2,0
185.05,Aeromonas_B,R2,0
186.05,Aeromonas_B,R2,0
187.05,Aeromonas_B,R2,0
188.05,Aeromonas_B,R2,0
189.05,Aeromonas_B,R2,0
190.05,Aeromonas_B,R2,0
191.05,Aeromonas_B,R2,0
192.05,Aeromonas_B,R2,0
193.05,Aeromonas_B,R2,0
194.05,Aeromonas_B,R2,0
195.05,Aeromonas_B,R2,0
196.05,Aeromonas_B,R2,0
197.05,Aeromonas_B,R2,0
0.03,Arthrobacter,R2,4.7
1.03,Arthrobacter,R2,4.72
2.03,Arthrobacter,R2,4.76
3.03,Arthrobacter,R2,4.82
4.03,Arthrobacter,R2,4.87
5.03,Arthrobacter,R2,4.91
6.03,Arthrobacter,R2,4.95
7.03,Arthrobacter,R2,5
8.03,Arthrobacter,R2,5.05
9.03,Arthrobacter,R2,5.09
10.03,Arthrobacter,R2,5.14
11.03,Arthrobacter,R2,5.17
12.03,Arthrobacter,R2,5.21
13.03,Arthrobacter,R2,5.25
14.03,Arthrobacter,R2,5.29
15.03,Arthrobacter,R2,5.32
16.03,Arthrobacter,R2,5.36
17.03,Arthrobacter,R2,5.39
18.03,Arthrobacter,R2,5.43
19.03,Arthrobacter,R2,5.46
20.03,Arthrobacter,R2,5.47
21.03,Arthrobacter,R2,5.5
22.03,Arthrobacter,R2,5.53
23.03,Arthrobacter,R2,5.56
24.03,Arthrobacter,R2,5.58
25.03,Arthrobacter,R2,5.6
26.03,Arthrobacter,R2,5.62
27.03,Arthrobacter,R2,5.62
28.03,Arthrobacter,R2,5.66
29.03,Arthrobacter,R2,5.66
30.03,Arthrobacter,R2,5.69
31.03,Arthrobacter,R2,5.71
32.03,Arthrobacter,R2,5.74
33.03,Arthrobacter,R2,5.74
34.03,Arthrobacter,R2,5.78
35.03,Arthrobacter,R2,5.8
36.03,Arthrobacter,R2,5.79
37.03,Arthrobacter,R2,5.81
38.03,Arthrobacter,R2,5.82
39.03,Arthrobacter,R2,5.83
40.03,Arthrobacter,R2,5.84
41.03,Arthrobacter,R2,5.85
42.03,Arthrobacter,R2,5.85
43.03,Arthrobacter,R2,5.86
44.03,Arthrobacter,R2,5.87
45.03,Arthrobacter,R2,5.87
46.03,Arthrobacter,R2,5.88
47.03,Arthrobacter,R2,5.89
48.03,Arthrobacter,R2,5.89
49.03,Arthrobacter,R2,5.88
50.05,Arthrobacter,R2,5.89
51.05,Arthrobacter,R2,5.9
52.05,Arthrobacter,R2,5.9
53.05,Arthrobacter,R2,5.89
54.05,Arthrobacter,R2,5.91
55.05,Arthrobacter,R2,5.9
56.05,Arthrobacter,R2,5.9
57.05,Arthrobacter,R2,5.88
58.05,Arthrobacter,R2,5.86
59.05,Arthrobacter,R2,5.87
60.05,Arthrobacter,R2,5.85
61.05,Arthrobacter,R2,5.85
62.05,Arthrobacter,R2,5.84
63.05,Arthrobacter,R2,5.82
64.05,Arthrobacter,R2,5.82
65.05,Arthrobacter,R2,5.8
66.05,Arthrobacter,R2,5.79
67.05,Arthrobacter,R2,5.79
68.05,Arthrobacter,R2,5.77
69.05,Arthrobacter,R2,5.77
70.05,Arthrobacter,R2,5.75
71.05,Arthrobacter,R2,5.73
72.05,Arthrobacter,R2,5.74
73.05,Arthrobacter,R2,5.72
74.05,Arthrobacter,R2,5.71
75.05,Arthrobacter,R2,5.69
76.05,Arthrobacter,R2,5.67
77.05,Arthrobacter,R2,5.65
78.05,Arthrobacter,R2,5.65
79.05,Arthrobacter,R2,5.62
80.05,Arthrobacter,R2,5.6
81.05,Arthrobacter,R2,5.59
82.05,Arthrobacter,R2,5.57
83.05,Arthrobacter,R2,5.55
84.05,Arthrobacter,R2,5.55
85.05,Arthrobacter,R2,5.53
86.05,Arthrobacter,R2,5.52
87.05,Arthrobacter,R2,5.5
88.05,Arthrobacter,R2,5.47
89.05,Arthrobacter,R2,5.45
90.05,Arthrobacter,R2,5.42
91.05,Arthrobacter,R2,5.41
92.05,Arthrobacter,R2,5.38
93.05,Arthrobacter,R2,5.35
94.05,Arthrobacter,R2,5.35
95.05,Arthrobacter,R2,5.32
96.05,Arthrobacter,R2,5.3
97.05,Arthrobacter,R2,5.28
98.05,Arthrobacter,R2,5.23
99.05,Arthrobacter,R2,5.24
100.05,Arthrobacter,R2,5.19
101.05,Arthrobacter,R2,5.17
102.05,Arthrobacter,R2,5.13
103.05,Arthrobacter,R2,5.12
104.05,Arthrobacter,R2,5.09
105.05,Arthrobacter,R2,5.05
106.05,Arthrobacter,R2,5.01
107.05,Arthrobacter,R2,5
108.05,Arthrobacter,R2,4.96
109.05,Arthrobacter,R2,4.92
110.05,Arthrobacter,R2,4.9
111.05,Arthrobacter,R2,4.86
112.05,Arthrobacter,R2,4.82
113.05,Arthrobacter,R2,4.81
114.05,Arthrobacter,R2,4.76
115.05,Arthrobacter,R2,4.7
116.05,Arthrobacter,R2,4.68
117.05,Arthrobacter,R2,4.63
118.05,Arthrobacter,R2,4.59
119.05,Arthrobacter,R2,4.55
120.05,Arthrobacter,R2,4.51
121.05,Arthrobacter,R2,4.46
122.05,Arthrobacter,R2,4.41
123.05,Arthrobacter,R2,4.37
124.05,Arthrobacter,R2,4.32
125.05,Arthrobacter,R2,4.26
126.05,Arthrobacter,R2,4.21
127.05,Arthrobacter,R2,4.15
128.05,Arthrobacter,R2,4.1
129.05,Arthrobacter,R2,4.06
130.05,Arthrobacter,R2,3.99
131.05,Arthrobacter,R2,3.94
132.05,Arthrobacter,R2,3.87
133.05,Arthrobacter,R2,3.82
134.05,Arthrobacter,R2,3.77
135.05,Arthrobacter,R2,3.68
136.05,Arthrobacter,R2,3.63
137.05,Arthrobacter,R2,3.55
138.05,Arthrobacter,R2,3.48
139.05,Arthrobacter,R2,3.42
140.05,Arthrobacter,R2,3.34
141.05,Arthrobacter,R2,3.25
142.05,Arthrobacter,R2,3.19
143.05,Arthrobacter,R2,3.1
144.05,Arthrobacter,R2,3.03
145.05,Arthrobacter,R2,2.94
146.05,Arthrobacter,R2,2.85
147.05,Arthrobacter,R2,2.77
148.05,Arthrobacter,R2,2.68
149.05,Arthrobacter,R2,2.58
150.05,Arthrobacter,R2,2.48
151.05,Arthrobacter,R2,2.38
152.05,Arthrobacter,R2,2.29
153.05,Arthrobacter,R2,2.19
154.05,Arthrobacter,R2,2.08
155.05,Arthrobacter,R2,1.97
156.05,Arthrobacter,R2,1.87
157.05,Arthrobacter,R2,1.74
158.05,Arthrobacter,R2,1.63
159.05,Arthrobacter,R2,1.51
160.05,Arthrobacter,R2,1.39
161.05,Arthrobacter,R2,1.26
162.05,Arthrobacter,R2,1.11
163.05,Arthrobacter,R2,1.01
164.05,Arthrobacter,R2,0.86
165.05,Arthrobacter,R2,0.72
166.05,Arthrobacter,R2,0.58
167.05,Arthrobacter,R2,0.41
168.05,Arthrobacter,R2,0.27
169.05,Arthrobacter,R2,0.12
170.05,Arthrobacter,R2,0.03
171.05,Arthrobacter,R2,0
172.05,Arthrobacter,R2,0
173.05,Arthrobacter,R2,0
174.05,Arthrobacter,R2,0
175.05,Arthrobacter,R2,0
176.05,Arthrobacter,R2,0
177.05,Arthrobacter,R2,0
178.05,Arthrobacter,R2,0
179.05,Arthrobacter,R2,0
180.05,Arthrobacter,R2,0
181.05,Arthrobacter,R2,0
182.05,Arthrobacter,R2,0
183.05,Arthrobacter,R2,0
184.05,Arthrobacter,R2,0
185.05,Arthrobacter,R2,0
186.05,Arthrobacter,R2,0
187.05,Arthrobacter,R2,0
188.05,Arthrobacter,R2,0
189.05,Arthrobacter,R2,0
190.05,Arthrobacter,R2,0
191.05,Arthrobacter,R2,0
192.05,Arthrobacter,R2,0
193.05,Arthrobacter,R2,0
194.05,Arthrobacter,R2,0
195.05,Arthrobacter,R2,0
196.05,Arthrobacter,R2,0
197.05,Arthrobacter,R2,0
0.03,Burkholderia,R2,4.59
1.03,Burkholderia,R2,4.59
2.03,Burkholderia,R2,4.63
3.03,Burkholderia,R2,4.68
4.03,Burkholderia,R2,4.72
5.03,Burkholderia,R2,4.77
6.03,Burkholderia,R2,4.81
7.03,Burkholderia,R2,4.87
8.03,Burkholderia,R2,4.92
9.03,Burkholderia,R2,4.96
10.03,Burkholderia,R2,5
11.03,Burkholderia,R2,5.05
12.03,Burkholderia,R2,5.09
13.03,Burkholderia,R2,5.14
14.03,Burkholderia,R2,5.16
15.03,Burkholderia,R2,5.2
16.03,Burkholderia,R2,5.24
17.03,Burkholderia,R2,5.27
18.03,Burkholderia,R2,5.28
19.03,Burkholderia,R2,5.32
20.03,Burkholderia,R2,5.36
21.03,Burkholderia,R2,5.38
22.03,Burkholderia,R2,5.42
23.03,Burkholderia,R2,5.43
24.03,Burkholderia,R2,5.47
25.03,Burkholderia,R2,5.49
26.03,Burkholderia,R2,5.5
27.03,Burkholderia,R2,5.53
28.03,Burkholderia,R2,5.53
29.03,Burkholderia,R2,5.57
30.03,Burkholderia,R2,5.58
31.03,Burkholderia,R2,5.6
32.03,Burkholderia,R2,5.6
33.03,Burkholderia,R2,5.63
34.03,Burkholderia,R2,5.63
35.03,Burkholderia,R2,5.66
36.03,Burkholderia,R2,5.66
37.03,Burkholderia,R2,5.66
38.03,Burkholderia,R2,5.68
39.03,Burkholderia,R2,5.69
40.03,Burkholderia,R2,5.69
41.03,Burkholderia,R2,5.7
42.03,Burkholderia,R2,5.7
43.03,Burkholderia,R2,5.71
44.03,Burkholderia,R2,5.72
45.03,Burkholderia,R2,5.72
46.03,Burkholderia,R2,5.73
47.03,Burkholderia,R2,5.72
48.03,Burkholderia,R2,5.73
49.03,Burkholderia,R2,5.73
50.05,Burkholderia,R2,5.73
51.05,Burkholderia,R2,5.73
52.05,Burkholderia,R2,5.73
53.05,Burkholderia,R2,5.73
54.05,Burkholderia,R2,5.74
55.05,Burkholderia,R2,5.72
56.05,Burkholderia,R2,5.73
57.05,Burkholderia,R2,5.73
58.05,Burkholderia,R2,5.71
59.05,Burkholderia,R2,5.68
60.05,Burkholderia,R2,5.69
61.05,Burkholderia,R2,5.67
62.05,Burkholderia,R2,5.65
63.05,Burkholderia,R2,5.66
64.05,Burkholderia,R2,5.65
65.05,Burkholderia,R2,5.64
66.05,Burkholderia,R2,5.63
67.05,Burkholderia,R2,5.6
68.05,Burkholderia,R2,5.61
69.05,Burkholderia,R2,5.59
70.05,Burkholderia,R2,5.57
71.05,Burkholderia,R2,5.56
72.05,Burkholderia,R2,5.55
73.05,Burkholderia,R2,5.54
74.05,Burkholderia,R2,5.54
